,ID,Count
818,19106,281.29173600607334
819,19107,232.42131205069515
820,19108,195.62972073126636
821,19109,175.1208694848105
822,19110,188.30248769842996
823,19111,218.38114936050124
824,19112,251.47951918155985
825,19113,324.9664856290765
826,19114,461.2530200398494
827,19115,511.35945199167554
828,19116,516.777163688683
829,19117,457.0491126028278
830,19118,488.69683830829433
831,19119,482.52419957154063
832,19120,470.20852707998404
833,19121,481.1623704018011
834,19122,493.0043631821443
835,19123,523.1274323171418
836,19124,502.7073960165376
837,19125,469.2241614301181
838,19126,470.92644789229223
839,19127,459.79497467876996
840,19128,431.2854555266822
841,19129,344.1883572077096
842,19130,291.289362786947
843,19131,240.68199388513642
844,19132,202.58276159513133
845,19133,181.34498797300324
846,19134,194.99510519458815
847,19135,226.1428179337912
848,19136,260.4175648259456
849,19137,336.51639351382676
850,19138,477.6468025639464
851,19139,529.5341094646362
852,19140,535.1443766214027
853,19141,473.2934805078768
854,19142,506.0660247187112
855,19143,499.67399902370767
856,19144,486.92060483127824
857,19145,498.2637679351217
858,19146,510.52664696630404
859,19147,541.720345501874
860,19148,520.5745434724788
861,19149,485.90125301181126
862,19150,487.6640418725435
863,19151,476.13693558323234
864,19152,411.7211886041197
865,19153,328.5750486535719
866,19154,278.0756947342936
867,19155,229.7640120439147
868,19156,193.39306328518728
869,19157,173.11869213040387
870,19158,186.14960336341392
871,19159,215.8843721736062
872,19160,248.60432446671138
873,19161,321.25110584377853
874,19162,455.979460388779
875,19163,505.5130196518205
876,19164,510.86879001822376
877,19165,451.82361671648846
878,19166,483.10951027760586
879,19167,477.0074440404751
880,19168,464.8325780709477
881,19169,475.66118482269076
882,19170,487.3677867164673
883,19171,517.1464552837613
884,19172,496.9598836431802
885,19173,463.8594667885276
886,19174,465.5422908107578
887,19175,454.538085030608
888,19176,397.19479694992134
889,19177,316.9822281317007
890,19178,268.2645978973327
891,19179,221.65745323817134
892,19180,186.56974824033784
893,19181,167.01069964870806
894,19182,179.58185285754752
895,19183,208.26751632791428
896,19184,239.833039713613
897,19185,309.91668946687906
898,19186,439.891543586794
899,19187,487.6774544367896
900,19188,492.84426193194474
901,19189,435.8823268419201
902,19190,466.0643881114298
903,19191,460.1776156374423
904,19192,448.4323046102056
905,19193,458.87885528346897
906,19194,470.17242357888904
907,19195,498.9004379303636
908,19196,479.4260911009485
909,19197,447.49352674564886
910,19198,449.11697718811536
911,19199,438.50102299042067
912,19200,281.80603994763874
913,19201,224.89596321382845
914,19202,190.33125451823207
915,19203,157.2639158458149
916,19204,132.36951321964682
917,19205,118.49254889111968
918,19206,127.41166598570932
919,19207,147.76387927734996
920,19208,170.15932658055286
921,19209,219.88302878840256
922,19210,312.0989873396505
923,19211,346.00264973738825
924,19212,349.66845193460347
925,19213,309.25448508825986
926,19214,330.6683787976729
927,19215,326.4917680975677
928,19216,318.1585784033527
929,19217,325.570309621765
930,19218,333.5829920200488
931,19219,353.965252870683
932,19220,340.1483836601424
933,19221,317.4925241789954
934,19222,318.64434727374856
935,19223,311.112425819362
936,19224,281.22857472462005
937,19225,224.43511575442906
938,19226,189.94123562311466
939,19227,156.94165716657025
940,19228,132.09826711545946
941,19229,118.24973888540023
942,19230,127.15057929598724
943,19231,147.4610876781463
944,19232,169.81064316166373
945,19233,219.4324536258514
946,19234,311.4594470680457
947,19235,345.29363549009685
948,19236,348.9519258778286
949,19237,308.620773652429
950,19238,329.9907869009801
951,19239,325.8227347379092
952,19240,317.5066210696237
953,19241,324.9031644765122
954,19242,332.8994276190946
955,19243,353.2399219880383
956,19244,339.4513657315478
957,19245,316.84193169589656
958,19246,317.9913945226426
959,19247,310.47490716861535
960,19248,429.7611701438395
961,19249,342.9718977256813
962,19250,290.259863386529
963,19251,239.8313553104028
964,19252,201.86677653614464
965,19253,180.70406324234781
966,19254,194.30593706993852
967,19255,225.34356493929735
968,19256,259.4971751341232
969,19257,335.3270489320725
970,19258,475.95866300352304
971,19259,527.6625854138474
972,19260,533.253024291892
973,19261,471.6207268249317
974,19262,504.27744354968
975,19263,497.9080090902695
976,19264,485.19968901777634
977,19265,496.5027621591764
978,19266,508.7223006904202
979,19267,539.8057518292712
980,19268,518.7346850744577
981,19269,484.1839398773667
982,19270,485.9404985412327
983,19271,474.4541323218639
984,19272,420.16774464063394
985,19273,335.31584227185067
986,19274,283.7804823502262
987,19275,234.4776742420711
988,19276,197.36056700208277
989,19277,176.6702624030077
990,19278,189.9685058136733
991,19279,220.31329032852142
992,19280,253.70450006041125
993,19281,327.8416470702363
994,19282,465.333985174669
995,19283,515.8837369378384
996,19284,521.3493821801787
997,19285,461.0928834019246
998,19286,493.02061435307854
999,19287,486.7933628064785
1000,19288,474.36872662717076
1001,19289,485.4194847674204
1002,19290,497.3662503244474
1003,19291,527.7558352101343
1004,19292,507.1551313527359
1005,19293,473.375651740243
1006,19294,475.09299928906535
1007,19295,463.8630396654603
1008,19296,434.9703140826516
1009,19297,347.1290671172823
1010,19298,293.7781091310999
1011,19299,242.73835607651236
1012,19300,204.31360786594777
1013,19301,182.8943808912004
1014,19302,196.66112330983148
1015,19303,228.07495890181139
1016,19304,262.642545704797
1017,19305,339.3915549549866
1018,19306,481.72776769876594
1019,19307,534.0583944107991
1020,19308,539.7165951128984
1021,19309,477.3372513069736
1022,19310,510.3898007634956
1023,19311,503.94316225864554
1024,19312,491.08080437846496
1025,19313,502.5208823007408
1026,19314,514.888534108607
1027,19315,546.3487483948666
1028,19316,525.0222788086771
1029,19317,490.0527433219361
1030,19318,491.83059326931664
1031,19319,480.2050005699227
1032,19320,415.40604716008903
1033,19321,331.5157585631446
1034,19322,280.56444107844646
1035,19323,231.8203742352906
1036,19324,195.1239095560037
1037,19325,174.668085048601
1038,19326,187.81562147865725
1039,19327,217.8165131416264
1040,19328,250.82930534556272
1041,19329,324.1262672849383
1042,19330,460.0604255235985
1043,19331,510.0373045979833
1044,19332,515.4410085097195
1045,19333,455.8673875155853
1046,19334,487.43328632239013
1047,19335,481.2766072754129
1048,19336,468.99277761813437
1049,19337,479.91829918830985
1050,19338,491.7296738587703
1051,19339,521.7748581767537
1052,19340,501.40761897937847
1053,19341,468.0109570986523
1054,19342,469.7088422075308
1055,19343,458.60615001729826
1056,19344,400.87965550589064
1057,19345,319.9229380412733
1058,19346,270.7533442414856
1059,19347,223.71381542954725
1060,19348,188.30059451115423
1061,19349,168.56009256690518
1062,19350,181.24787097279082
1063,19351,210.19965729593446
1064,19352,242.05802059246437
1065,19353,312.7918509080389
1066,19354,443.9725087216135
1067,19355,492.2017393829525
1068,19356,497.4164804234405
1069,19357,439.92609764101684
1070,19358,470.388164156214
1071,19359,464.44677887238015
1072,19360,452.5925041573923
1073,19361,463.13596964908805
